"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3000000","PHMD120003000034084000007","19681115","20161214","03","폐업","03","폐업","20161214","","","","02-737-7852","","","서울특별시 종로구 통인동 137-3","서울특별시 종로구 자하문로9길 8 (통인동)","03036","칠성약국","20161214142724","I","2018-08-31 23:59:59.0","","197343.812497297    ","453032.260626082    ","약국","19681115"
"3000000","PHMD120003000034084000008","20030310","20090202","03","폐업","03","폐업","20090202","","","","02-741-3090","","","서울특별시 종로구 숭인동 53-7","","","다나약국","20090202143151","I","2018-08-31 23:59:59.0","","","","약국","20030310"
"3000000","PHMD120003000034084000009","20080730","","01","영업/정상","13","영업중","","","","","02-363-8311","","110080","서울특별시 종로구 무악동 42번지 2호","서울특별시 종로구 통일로 250 (무악동)","03030","인성약국","20140206172814","I","2018-08-31 23:59:59.0","","196216.695084581    ","452495.361879798    ","약국","20080730"
"3000000","PHMD120003000034084000010","20020702","20120612","03","폐업","03","폐업","20120612","","","","02-741-0808","","","서울특별시 종로구 원남동 135-1","","","옥광약국","20120612154554","I","2018-08-31 23:59:59.0","","","","약국","20020702"
"3000000","PHMD120003000034084000011","19900328","20120724","03","폐업","03","폐업","20120724","","","","02-2273-5061","","","서울특별시 종로구 종로5가 231-2","","","대광약국","20120724131002","I","2018-08-31 23:59:59.0","","","","약국","19900328"
"3000000","PHMD120003000034084000012","20000814","","01","영업/정상","13","영업중","","","","","02-3676-4411","","","서울특별시 종로구 원남동 118-1 1층","서울특별시 종로구 창경궁로 158 (원남동)","03081","한마음약국","20170710171629","I","2018-08-31 23:59:59.0","","199716.33793479     ","452685.639262724    ","약국","20000814"
"3000000","PHMD120003000034084000013","19840113","","01","영업/정상","13","영업중","","","","","02-2275-7225","","","서울특별시 종로구 관철동 5-1","서울특별시 종로구 종로16길 12 (관철동)","03191","국일약국","20181114105801","U","2018-11-16 02:35:53.0","","198914.988666314    ","451918.932552893    ","약국","19840113"
"3000000","PHMD120013000034084000001","20070510","20091019","03","폐업","03","폐업","20091016","","","","02-762-6454","","","서울특별시 종로구 효제동 175-7","","","도성한약국","20091019091446","I","2018-08-31 23:59:59.0","","","","한약국","20070510"
"3000000","PHMD120013000034084000002","20000501","","01","영업/정상","13","영업중","","","","","02-725-6569","","110797","서울특별시 종로구 무악동 82번지 113호","서울특별시 종로구 통일로 246-10 113호 (무악동)","03025","현대약국","20191111151320","U","2019-11-20 02:40:00.0","","196467.975088253    ","452566.134030104    ","약국","20000501"
"3000000","PHMD120013000034084000003","19860219","20100612","03","폐업","03","폐업","20100611","","","","02-2238-7789","","","서울특별시 종로구 숭인동 201-4","","","동경약국","20100612134422","I","2018-08-31 23:59:59.0","","","","약국","19860219"
"3000000","PHMD120013000034084000004","20000502","20170515","03","폐업","03","폐업","20170514","","","","02-2279-6228","","","서울특별시 종로구 종로4가 59-2","서울특별시 종로구 종로 162 (종로4가)","03194","승보약국","20170515113004","I","2018-08-31 23:59:59.0","","199552.254971282    ","452004.94694661     ","약국","20000502"
"3000000","PHMD120013000034084000005","20010403","","01","영업/정상","13","영업중","","","","","02-765-5885","","","서울특별시 종로구 숭인동 56-42외3필지","서울특별시 종로구 지봉로8길 54 (숭인동)","03109","숭인다모아약국","20130321165617","I","2018-08-31 23:59:59.0","","201326.599610056    ","452717.098050476    ","약국","20010403"
"3000000","PHMD120013000034084000006","20070625","20090130","03","폐업","03","폐업","20090130","","","","02-3675-6317","","","서울특별시 종로구 종로6가 83번지","","","새밝은약국","20090130174902","I","2018-08-31 23:59:59.0","","","","약국","20070625"
"3000000","PHMD120013000034084000007","20031007","","01","영업/정상","13","영업중","","","","","02-764-5511","","","서울특별시 종로구 창신동 525","서울특별시 종로구 종로 314 (창신동)","03120","독일약국","20130318140614","I","2018-08-31 23:59:59.0","","201047.506702961    ","452179.50932328     ","약국","20031007"
"3000000","PHMD120023000034084000001","20010629","20120523","03","폐업","03","폐업","20120523","","","","02-737-0123","","","서울특별시 종로구 신문로2가 5 12층","","","하나약국","20120523133325","I","2018-08-31 23:59:59.0","","","","약국","20010629"
"3000000","PHMD120023000034084000002","20030416","","01","영업/정상","13","영업중","","","","","02-2264-8210","","","서울특별시 종로구 종로4가 185번지 1호","서울특별시 종로구 종로 204 12층 (종로4가)","03195","열린약국","20200323163325","U","2020-03-25 02:40:00.0","","199959.894892998    ","452046.316736235    ","약국","20030416"
"3000000","PHMD120023000034084000003","20000727","","01","영업/정상","13","영업중","","","","","02-741-0370","","","서울특별시 종로구 연건동 32번지 2호 대한성공회 대학로교회 1층 2층","서울특별시 종로구 대학로 93 대한성공회 대학로교회 12층 (연건동)","03082","함춘약국","20191230163704","U","2020-01-01 02:40:00.0","","197125.662879918    ","451733.540405524    ","약국","20000727"
"3000000","PHMD120023000034084000004","20070920","20150330","03","폐업","03","폐업","20150330","","","","02-734-7181","","","서울특별시 종로구 종로1가 24번지 르메이에르 종로타운Ⅰ 4층 F22호","서울특별시 종로구 종로 19 422호 (종로1가 르메이에르종로타운)","110888","실로암약국","20150330141810","I","2018-08-31 23:59:59.0","","198226.41891500000  ","452367.18397000000  ","약국","20070920"
"3000000","PHMD120023000034084000005","20051004","","03","폐업","03","폐업","20201030","","","","02-734-9600","","110102","서울특별시 종로구 평동 166번지 2층","서울특별시 종로구 새문안로 17 2층 (평동)","03181","늘푸른약국","20201030094200","U","2019-10-31 23:07:00.0","","197076.316936233","451690.586861352","",""
"3000000","PHMD120023000034084000006","19840204","","01","영업/정상","13","영업중","","","","","02-732-3336","","","서울특별시 종로구 관훈동 37","서울특별시 종로구 인사동길 40 (관훈동)","03146","수도약국","20130318143705","I","2018-08-31 23:59:59.0","","198618.550103332    ","452417.125430606    ","약국","19840204"
"3000000","PHMD120023000034084000007","19990524","20130624","03","폐업","03","폐업","20130624","","","","02-733-4173","","","서울특별시 종로구 청진동 216-1","서울특별시 종로구 삼봉로 42 (청진동)","110130","우주약국","20130624114608","I","2018-08-31 23:59:59.0","","198125.617854915    ","452230.431619674    ","약국","19990524"
"3000000","PHMD120033000034084000001","19761119","","01","영업/정상","13","영업중","","","","","02-923-1363","","","서울특별시 종로구 숭인동 1051","서울특별시 종로구 종로 399 (숭인동)","03111","정성약국","20130317155612","I","2018-08-31 23:59:59.0","","201835.642245974    ","452536.763657871    ","약국","19761119"
"3000000","PHMD120033000034084000002","20040603","20090225","03","폐업","03","폐업","20090224","","","","02-735-3340","","","서울특별시 종로구 청진동  283-3","","","광제약국","20090225150107","I","2018-08-31 23:59:59.0","","","","약국","20040603"
"3000000","PHMD120033000034084000003","20041116","20110118","03","폐업","03","폐업","20100223","","","","02-2266-4312","","","서울특별시 종로구 종로4가 153-1","","","인제약국","20110118134335","I","2018-08-31 23:59:59.0","","","","약국","20041116"
"3000000","PHMD120033000034084000004","20000615","","01","영업/정상","13","영업중","","","","","02-765-7200","","","서울특별시 종로구 원남동 128-1 1층 2층","서울특별시 종로구 창경궁로 162-2 (원남동)","03081","정문약국","20170710171036","I","2018-08-31 23:59:59.0","","199725.275938405    ","452734.287328161    ","약국","20000615"
"3000000","PHMD120033000034084000005","20071224","20091117","03","폐업","03","폐업","20081211","","","","02-745-3184","","","서울특별시 종로구 종로4가 8","","","종로약국","20091117154018","I","2018-08-31 23:59:59.0","","","","약국","20071224"
"3000000","PHMD120033000034084000006","19970328","20120427","03","폐업","03","폐업","20120427","","","","02-3672-2603","","","서울특별시 종로구 창신3동 703","","","나선약국","20120427164706","I","2018-08-31 23:59:59.0","","","","약국","19970328"
"3000000","PHMD120033000034084000007","20080403","20131202","03","폐업","03","폐업","20131202","","","","02-6085-1800","","","서울특별시 종로구 통인동 31-2","서울특별시 종로구 자하문로17길 23 (통인동)","110043","보건약국","20131202104854","I","2018-08-31 23:59:59.0","","197229.024529004    ","453222.003686192    ","약국","20080403"
"3000000","PHMD120033000034084000008","20061116","20100326","03","폐업","03","폐업","20100302","","","","02-3675-7582","","110836","서울특별시 종로구 종로5가 214번지 3호","서울특별시 종로구 종로 232 (종로5가)","","세계로유한약국","20100326165518","I","2018-08-31 23:59:59.0","","200241.893318505    ","452052.794061278    ","약국","20061116"
"3000000","PHMD120043000034084000001","20000229","20160225","03","폐업","03","폐업","20160225","","","","02-733-1002","","110062","서울특별시 종로구 신문로2가 17번지 1호 12층","서울특별시 종로구 새문안로 35 12층 (신문로2가)","03178","한사랑약국","20160225154527","I","2018-08-31 23:59:59.0","","197208.638642993    ","451814.875820174    ","약국","20000229"
"3000000","PHMD120043000034084000002","20020219","20120402","03","폐업","03","폐업","20120402","","","","02-739-9302","","","서울특별시 종로구 신문로1가 1-1","서울특별시 종로구 새문안로 103-1 (신문로1가)","110061","삼원약국","20120402135816","I","2018-08-31 23:59:59.0","","197826.356739032    ","452021.760313896    ","약국","20020219"
"3000000","PHMD120043000034084000003","20050331","20081226","03","폐업","03","폐업","20081226","","","","02-2273-7826","","","서울특별시 종로구 종로5가 193-17","","","공생약국","20081226175313","I","2018-08-31 23:59:59.0","","","","약국","20050331"
"3000000","PHMD120043000034084000004","19880106","20101231","03","폐업","03","폐업","20101231","","","","02-391-2919","","","서울특별시 종로구 평창동 182-22","","","세원약국","20101231143025","I","2018-08-31 23:59:59.0","","","","약국","19880106"
"3000000","PHMD120043000034084000005","20080513","20101129","03","폐업","03","폐업","20101129","","","","02-762-8844","","","서울특별시 종로구 종로5가 62-1","","","부광약국","20101129142046","I","2018-08-31 23:59:59.0","","","","약국","20080513"
"3000000","PHMD120043000034084000006","20000719","20180305","03","폐업","03","폐업","20180305","","","","02-3672-0234","","110530","서울특별시 종로구 혜화동 180번지","서울특별시 종로구 대학로 140 (혜화동)","03084","대학로약국","20180305100456","I","2018-08-31 23:59:59.0","","200102.876663283    ","453476.905963804    ","약국","20000719"
"3000000","PHMD120043000034084000007","19810422","20160329","03","폐업","03","폐업","20160329","","","","02-736-7345","","","서울특별시 종로구 무악동 46-1423","서울특별시 종로구 통일로 232-1 (무악동)","03030","천우약국","20160329173348","I","2018-08-31 23:59:59.0","","196329.160090286    ","452358.581273577    ","약국","19810422"
"3000000","PHMD120043000034084000008","19930512","20100222","03","폐업","03","폐업","20100219","","","","02-736-1230","","","서울특별시 종로구 신교동 57","","","신양약국","20100222102440","I","2018-08-31 23:59:59.0","","","","약국","19930512"
"3000000","PHMD120043000034084000009","19791029","20101101","03","폐업","03","폐업","20101101","","","","02-744-2536","","","서울특별시 종로구 종로5가 75-1","","","장안약국","20101101162433","I","2018-08-31 23:59:59.0","","","","약국","19791029"
"3000000","PHMD120043000034084000010","20011109","20131230","03","폐업","03","폐업","20131230","","","","02-741-5573","","","서울특별시 종로구 창신동 393-9","서울특별시 종로구 종로52길 54 (창신동)","110841","세브란스약국","20131230145359","I","2018-08-31 23:59:59.0","","201297.947358351    ","452103.34208472     ","약국","20011109"
"3000000","PHMD120043000034084000011","20021230","20090130","03","폐업","03","폐업","20090130","","","","02-741-6794","","","서울특별시 종로구 종로4가 2-16","","","오가공생약국","20090130142544","I","2018-08-31 23:59:59.0","","","","약국","20021230"
"3000000","PHMD120053000034084000001","19941012","20151229","03","폐업","03","폐업","20151229","","","","02-2238-3990","","110826","서울특별시 종로구 숭인동 218번지","서울특별시 종로구 종로 372 (숭인동)","03115","대동약국","20151229162236","I","2018-08-31 23:59:59.0","","201588.786483466    ","452375.011823091    ","약국","19941012"
"3000000","PHMD120053000034084000002","20031222","20121031","03","폐업","03","폐업","20121031","","","","02-2277-0234","","","서울특별시 종로구 종로5가 273-1","","","신동화약국","20121031150838","I","2018-08-31 23:59:59.0","","","","약국","20031222"
"3000000","PHMD120053000034084000003","20050802","20110317","03","폐업","03","폐업","20110317","","","","02-2232-9339","","","서울특별시 종로구 숭인동 310 종로대우디오빌 309호","","","종로한사랑약국","20110317155034","I","2018-08-31 23:59:59.0","","","","약국","20050802"
"3000000","PHMD120053000034084000004","19800213","","01","영업/정상","13","영업중","","","","","02-762-9909","","","서울특별시 종로구 충신동 27-36","서울특별시 종로구 율곡로 259 (충신동)","03099","충신약국","20130318164107","I","2018-08-31 23:59:59.0","","200533.129306904    ","452412.436347914    ","약국","19800213"
"3000000","PHMD120053000034084000005","20001031","20081124","03","폐업","03","폐업","20081120","","","","02-2278-2141","","","서울특별시 종로구 종로5가 182-3","","","동서약국","20081124095431","I","2018-08-31 23:59:59.0","","","","약국","20001031"
"3000000","PHMD120053000034084000006","19681115","20160408","03","폐업","03","폐업","20160408","","","","02-762-5419","","","서울특별시 종로구 이화동 90-11","서울특별시 종로구 이화장길 30 (이화동)","03100","새우리약국","20160408140016","I","2018-08-31 23:59:59.0","","200294.81547701     ","452714.835741166    ","약국","19681115"
"3000000","PHMD120053000034084000007","20000731","20100326","03","폐업","03","폐업","20100318","","","","02-738-3044","","","서울특별시 종로구 무악동 37-1","","","독립문마이팜약국","20100326165419","I","2018-08-31 23:59:59.0","","","","약국","20000731"
"3000000","PHMD120053000034084000008","19870605","20150313","03","폐업","03","폐업","20150313","","","","02-763-7876","","110853","서울특별시 종로구 종로4가 6번지 3호 1층","서울특별시 종로구 종로 197 1층 (종로4가)","110853","보생약국","20150313161219","I","2018-08-31 23:59:59.0","","199899.354998282    ","452086.312203005    ","약국","19870605"
"3000000","PHMD120063000034084000001","20010329","","01","영업/정상","13","영업중","","","","","02-733-7870","","","서울특별시 종로구 평동 178 123층지하1층","서울특별시 종로구 새문안로 21 (평동)","03181","건강한세상약국","20170710184605","I","2018-08-31 23:59:59.0","","197100.454914007    ","451691.194358665    ","약국","20010329"
"3000000","PHMD120063000034084000002","19730208","","01","영업/정상","13","영업중","","","","","02-762-2211","","","서울특별시 종로구 혜화동 114-2","서울특별시 종로구 창경궁로 271-1 (혜화동)","03075","성진약국","20170710170716","I","2018-08-31 23:59:59.0","","199984.033653033    ","453695.726399703    ","약국","19730208"
"3000000","PHMD120063000034084000003","20061009","20110118","03","폐업","03","폐업","20100111","","","","02-396-0396","","","서울특별시 종로구 구기동 105-1 로제우스레포츠 102호","","","평화약국","20110118100236","I","2018-08-31 23:59:59.0","","","","약국","20061009"
"3000000","PHMD120063000034084000004","19900516","","01","영업/정상","13","영업중","","","","","02-737-4510","","","서울특별시 종로구 견지동 109번지 1층","서울특별시 종로구 우정국로 38-1 1층 (견지동)","03149","대도약국","20150910174545","I","2018-08-31 23:59:59.0","","198451.20372143     ","452243.628877399    ","약국","19900516"
"3000000","PHMD120063000034084000005","20060925","","01","영업/정상","13","영업중","","","","","02-746-7750","","110270","서울특별시 종로구 계동 140번지 2호 지하1층","서울특별시 종로구 율곡로 75 지하1층 (계동)","03058","현대온누리약국","20150723145421","I","2018-08-31 23:59:59.0","","198817.289034611    ","452901.786745273    ","약국","20060925"
"3000000","PHMD120063000034084000006","20020827","20121210","03","폐업","03","폐업","20121210","","","","02-720-6824","","","서울특별시 종로구 교북동 100","","","굿모닝약국","20121210091722","I","2018-08-31 23:59:59.0","","","","약국","20020827"
"3000000","PHMD120063000034084000007","20080731","","01","영업/정상","13","영업중","","","","","02-734-9020","","110111","서울특별시 종로구 관철동 12번지 13호 1층","서울특별시 종로구 종로12길 23 1층 (관철동)","03190","신코아약국","20150723145519","I","2018-08-31 23:59:59.0","","198686.19085244     ","451852.05285101     ","약국","20080731"
"3000000","PHMD120063000034084000008","20070302","20090727","03","폐업","03","폐업","20090727","","","","02-747-0500","","","서울특별시 종로구명륜4가 94-2","","","조일약국","20090727161334","I","2018-08-31 23:59:59.0","","","","약국","20070302"
"3000000","PHMD120063000034084000009","19701023","","01","영업/정상","13","영업중","","","","","02-762-4933","","","서울특별시 종로구 명륜동3가 1-119","서울특별시 종로구 명륜길 70 (명륜3가)","03065","청자약국","20130325105236","I","2018-08-31 23:59:59.0","","199386.941036347    ","454167.353128887    ","약국","19701023"
"3000000","PHMD120063000034084000010","20011023","","01","영업/정상","13","영업중","","","","","02-2263-9666","","","서울특별시 종로구 종로5가182-4","서울특별시 종로구 동호로 408 (종로5가)","03196","유성약국","20130606103443","I","2018-08-31 23:59:59.0","","200127.51876762     ","452047.758449913    ","약국","20011023"
"3000000","PHMD120063000034084000011","19941021","","01","영업/정상","13","영업중","","","","","02-766-3366","","","서울특별시 종로구 창신동 330-2","서울특별시 종로구 종로 326 (창신동)","03121","보람약국","20130318160328","I","2018-08-31 23:59:59.0","","201166.750150846    ","452223.968412735    ","약국","19941021"
"3000000","PHMD120063000034084000012","20060817","","01","영업/정상","13","영업중","","","","","02-762-6060","","110450","서울특별시 종로구 원남동 118번지 1호 2층","서울특별시 종로구 창경궁로 158 2층 (원남동)","03081","대서울약국","20170710172059","I","2018-08-31 23:59:59.0","","199716.33793479     ","452685.639262724    ","약국","20060817"
"3000000","PHMD120073000034084000001","20021125","20140204","03","폐업","03","폐업","20140204","","","","02-2265-6302","","","서울특별시 종로구 관수동 86","서울특별시 종로구 돈화문로 5-1 (관수동)","110420","서울약국","20140204095617","I","2018-08-31 23:59:59.0","","199235.921099965    ","451860.698433122    ","약국","20021125"
"3000000","PHMD120073000034084000002","20040621","","01","영업/정상","13","영업중","","","","","02-766-9438","","","서울특별시 종로구 명륜동2가 71-2  1층","서울특별시 종로구 성균관로 32-2 (명륜2가)","03074","지영오행당약국","20130329150022","I","2018-08-31 23:59:59.0","","199672.623000243    ","453693.048895616    ","약국","20040621"
"3000000","PHMD120073000034084000003","19770414","20120229","03","폐업","03","폐업","20120229","","","","02-762-8034","","","서울특별시 종로구 충신동 170","","","남광약국","20120229124711","I","2018-08-31 23:59:59.0","","","","약국","19770414"
"3000000","PHMD120073000034084000004","20060525","","03","폐업","03","폐업","20200316","","","","02-765-2766","","","서울특별시 종로구 창신동 687-1","서울특별시 종로구 창신길 17 (창신동)","03101","녹십자약국","20200316113523","U","2020-03-18 02:40:00.0","","200868.697651685    ","452242.540730629    ","약국","20060525"
"3000000","PHMD120073000034084000005","20070326","","03","폐업","03","폐업","20190326","","","","02-743-5800","","","서울특별시 종로구 창신동 436-79 동대문상가 가동 내제1층호","서울특별시 종로구 청계천로 291 가동 1층 (창신동 동대문상가)","03119","대성약국","20190326152059","U","2019-03-28 02:40:00.0","","200870.466483008    ","451975.759124436    ","약국","20070326"
"3000000","PHMD120073000034084000006","20041008","20151125","03","폐업","03","폐업","20151125","","","","02-745-2112","","","서울특별시 종로구 창신동 151-2","서울특별시 종로구 종로 313 (창신동)","03105","그린약국","20151125110230","I","2018-08-31 23:59:59.0","","201032.212249687    ","452228.015852926    ","약국","20041008"
"3000000","PHMD120073000034084000007","20061222","","01","영업/정상","13","영업중","","","","","02-744-2434","","","서울특별시 종로구 창신동 143-18","서울특별시 종로구 종로51나길 2 (창신동)","03105","대경약국","20130304140040","I","2018-08-31 23:59:59.0","","201016.051671529    ","452256.135288263    ","약국","20061222"
"3000000","PHMD120073000034084000008","19650112","","01","영업/정상","13","영업중","","","","","02-763-5493","","110840","서울특별시 종로구 창신1동 131번지 8호","서울특별시 종로구 창신5길 19 (창신동)","03102","금왕약국","20130318134634","I","2018-08-31 23:59:59.0","","200955.886418384    ","452399.33451353     ","약국","19650112"
"3000000","PHMD120073000034084000009","20070417","20091112","03","폐업","03","폐업","20091110","","","","02-765-1401","","","서울특별시 종로구 효제동 233-2  2층","","","보광한약국","20091112150930","I","2018-08-31 23:59:59.0","","","","한약국","20070417"
"3000000","PHMD120073000034084000010","19990602","20170530","03","폐업","03","폐업","20170530","","","","02-763-4600","","","서울특별시 종로구 종로5가 2-4","서울특별시 종로구 종로 255-2 (종로5가)","03126","신아산약국","20170530093312","I","2018-08-31 23:59:59.0","","200482.011155712    ","452115.996241582    ","약국","19990602"
"3000000","PHMD120073000034084000011","19800702","20110726","03","폐업","03","폐업","20110726","","","","02-720-5089","","","서울특별시 종로구 교북동 90-1","","","새황약국","20110726155049","I","2018-08-31 23:59:59.0","","","","약국","19800702"
"3000000","PHMD120073000034084000012","20070829","20110826","03","폐업","03","폐업","20110826","","","","02-3676-6777","","","서울특별시 종로구 재동 32-4","","","미성약국","20110826151654","I","2018-08-31 23:59:59.0","","","","약국","20070829"
"3000000","PHMD120073000034084000013","19821117","","03","폐업","03","폐업","20200731","","","","02-743-0799","","","서울특별시 종로구 종로3가 28-2 2층","서울특별시 종로구 종로 137 2층 (종로3가)","03138","연약국","20200731110015","U","2019-12-08 00:02:00.0","","199293.65724363","452050.57730141","",""
"3000000","PHMD120073000034084000014","19981124","20121029","03","폐업","03","폐업","20121029","","","","02-2273-4514","","","서울특별시 종로구 종로3가 143","","","새한약국","20121029142830","I","2018-08-31 23:59:59.0","","","","약국","19981124"
"3000000","PHMD120073000034084000015","20020501","20181030","01","영업/정상","13","영업중","","","","","02-2285-5702","","","서울특별시 종로구 종로4가 149-1","서울특별시 종로구 종로 192 (종로4가)","03195","동아약국","20181030101821","U","2018-11-01 02:35:55.0","","199848.545951919    ","452035.159657949    ","약국","20020501"
"3000000","PHMD120073000034084000016","19910129","20130501","03","폐업","03","폐업","20130501","","","","02-763-8181","","","서울특별시 종로구 종로5가 124-4","","","보령약국","20130501100306","I","2018-08-31 23:59:59.0","","","","약국","19910129"
"3000000","PHMD120073000034084000017","19920319","","01","영업/정상","13","영업중","","","","","02-734-4690","","","서울특별시 종로구 관철동 287","서울특별시 종로구 청계천로 49 (관철동)","03189","광교약국","20130318160447","I","2018-08-31 23:59:59.0","","198439.799223407    ","451866.713438674    ","약국","19920319"
"3000000","PHMD120073000034084000018","19841011","20131114","03","폐업","03","폐업","20131114","","","","02-732-5005","","","서울특별시 종로구 수송동 80 코리아나 빌딩 지하","서울특별시 종로구 종로5길 68 (수송동)","110140","재보약국","20131114152705","I","2018-08-31 23:59:59.0","","198203.263951634    ","452348.387763738    ","약국","19841011"
"3000000","PHMD120073000034084000019","19720329","20140204","03","폐업","03","폐업","20140204","","","","02-765-3235","","","서울특별시 종로구 종로3가 23-1","서울특별시 종로구 돈화문로 23 (종로3가)","110123","제민약국","20140204132416","I","2018-08-31 23:59:59.0","","199214.553264925    ","452046.601850459    ","약국","19720329"
"3000000","PHMD120073000034084000020","20060417","","01","영업/정상","13","영업중","","","","","02-765-2126","","","서울특별시 종로구 명륜동2가 143-9","서울특별시 종로구 성균관로 18 (명륜2가)","03074","소담약국","20130606105205","I","2018-08-31 23:59:59.0","","199723.347794924    ","453565.897387933    ","약국","20060417"
"3000000","PHMD120083000034084000001","19690411","20140108","03","폐업","03","폐업","20140108","","","","02-738-2218","","110102","서울특별시 종로구 평동 169번지 1층","서울특별시 종로구 새문안로 15-1 1층 (평동)","110102","메디칼약국","20140108151831","I","2018-08-31 23:59:59.0","","197056.75935224     ","451658.76871749     ","약국","19690411"
"3000000","PHMD120083000034084000002","20070409","20121105","03","폐업","03","폐업","20121105","","","","02-747-4541","","","서울특별시 종로구 창신동 264번지","","","두산약국","20121105114523","I","2018-08-31 23:59:59.0","","","","약국","20070409"
"3000000","PHMD120083000034084000003","19741222","","01","영업/정상","13","영업중","","","","","02-763-4197","","","서울특별시 종로구 창신동 243","서울특별시 종로구 지봉로 43 (창신동)","03104","이약국","20130606101159","I","2018-08-31 23:59:59.0","","201287.830448121    ","452415.717110982    ","약국","19741222"
"3000000","PHMD120083000034084000004","19880517","","01","영업/정상","13","영업중","","","","","02-2267-1551","","","서울특별시 종로구 종로5가 138-8","서울특별시 종로구 종로 206 (종로5가)","03195","김해약국","20130730132638","I","2018-08-31 23:59:59.0","","199990.62229221     ","452046.010235692    ","약국","19880517"
"3000000","PHMD120083000034084000005","19880608","20120921","03","폐업","03","폐업","20120921","","","","02-738-5038","","","서울특별시 종로구 도렴동 117-1","","","세종문화약국","20120921152002","I","2018-08-31 23:59:59.0","","","","약국","19880608"
"3000000","PHMD120083000034084000006","20030501","","01","영업/정상","13","영업중","","","","","02-2273-3233","","","서울특별시 종로구 종로3가 123-2","서울특별시 종로구 종로 124 (종로3가)","03192","동남약국","20130318154401","I","2018-08-31 23:59:59.0","","199160.928868703    ","451981.453721531    ","약국","20030501"
"3000000","PHMD120083000034084000007","20030826","","01","영업/정상","13","영업중","","","","","02-739-8851","","","서울특별시 종로구 누하동 5-2 트라이빌 101호","서울특별시 종로구 자하문로7길 73 101호 (누하동 트라이빌)","03036","세민약국","20210122114724","U","2020-11-30 22:04:00.0","","197174.330909636","453120.283745616","",""
"3000000","PHMD120083000034084000008","20081120","","01","영업/정상","13","영업중","","","","","2278-2140","","110836","서울특별시 종로구 종로5가 182번지 3호","서울특별시 종로구 종로 222 (종로5가)","03196","동서약국","20180306111753","I","2018-08-31 23:59:59.0","","200138.733378102    ","452051.937702775    ","약국","20081120"
"3000000","PHMD120083000034084000009","20081001","20091231","03","폐업","03","폐업","20091231","","","","02-2269-7788","","110784","서울특별시 종로구 종로6가 289번지 42호 동대문종합시장 A동 720호","서울특별시 종로구 종로 266 A동 720호 (종로6가동대문종합시장)","110784","칠층약국","20091231163636","I","2018-08-31 23:59:59.0","","200655.264983822    ","451987.379036287    ","약국","20081001"
"3000000","PHMD120083000034084000010","20081001","","01","영업/정상","13","영업중","","","","","02-2198-5333","","110858","서울특별시 종로구 수송동 58번지 두산위브파빌리온 207호","서울특별시 종로구 삼봉로 81 207호 (수송동 두산위브파빌리온)","03150","푸른소나무약국","20130319143929","I","2018-08-31 23:59:59.0","","198324.653631679    ","452252.812389497    ","약국","20081001"
"3000000","PHMD120083000034084000011","20081031","20151109","03","폐업","03","폐업","20151109","","","","02-745-0731","","110824","서울특별시 종로구 숭인동 81번지 15호","서울특별시 종로구 지봉로 50 (숭인동)","03113","단골약국","20151109140340","I","2018-08-31 23:59:59.0","","201341.677424554    ","452471.587514595    ","약국","20081031"
"3000000","PHMD120083000034084000012","20081211","","01","영업/정상","13","영업중","","","","","02-745-3184","","110853","서울특별시 종로구 종로4가 8번지","서울특별시 종로구 종로 195 (종로4가)","03130","종로약국","20200522111318","U","2020-05-24 02:40:00.0","","199870.080275739    ","452092.183279631    ","약국","20081211"
"3000000","PHMD120083000034084000013","20081231","","01","영업/정상","13","영업중","","","","","02-2285-1055","","110836","서울특별시 종로구 종로5가 138번지 19호","서울특별시 종로구 동호로 403 19호 (종로5가)","03195","새동서약국","20130319143056","I","2018-08-31 23:59:59.0","","200077.144414946    ","452023.159595412    ","약국","20081231"
"3000000","PHMD120083000034084000014","20081229","","01","영업/정상","13","영업중","","","","","02-2277-1366","","110836","서울특별시 종로구 종로5가 193번지 17호 1층","서울특별시 종로구 종로 228 1층 (종로5가)","03196","공생약국","20191112150532","U","2019-11-20 02:40:00.0","","200203.297469054    ","452045.54688416     ","약국","20081229"
"3000000","PHMD120093000034084000001","20090102","20140120","03","폐업","03","폐업","20140120","","","","02-987-8885","","110102","서울특별시 종로구 평동 149번지 1호 1층","서울특별시 종로구 새문안로 27 1층 (평동)","110102","경희궁약국","20140120132854","I","2018-08-31 23:59:59.0","","197125.662879918    ","451733.540405524    ","약국","20090102"
"3000000","PHMD120093000034084000002","20090119","20110117","04","취소/말소/만료/정지/중지","24","직권폐업","20100909","","","","2275-6068","","110852","서울특별시 종로구 종로4가 182번지","서울특별시 종로구 종로 202 (종로4가)","","국제약국","20110117174113","I","2018-08-31 23:59:59.0","","199936.446035826    ","452044.181328925    ","약국","20090119"
